188240
0 1 70 1.11803
0 100 70 1
0 5099 70 1.11803
0 5199 70 1.11803
0 9900 70 1
0 9901 70 1.11803
1 2 70 1.11803
1 100 70 1.11803
1 101 70 1
1 9901 70 1
1 9902 70 1.11803
2 3 70 1.11803
2 101 70 1.11803
2 102 70 1
2 9902 70 1
2 9903 70 1.11803
3 4 70 1.11803
3 102 70 1.11803
3 103 70 1
3 9903 70 1
3 9904 70 1.11803
4 5 70 1.11803
4 103 70 1.11803
4 104 70 1
4 9904 70 1
4 9905 70 1.11803
5 6 70 1.11803
5 104 70 1.11803
5 105 70 1
5 9905 70 1
5 9906 70 1.11803
6 7 70 1.11803
6 105 70 1.11803
6 106 70 1
6 9906 70 1
6 9907 70 1.11803
7 8 70 1.11803
7 106 70 1.11803
7 107 70 1
7 9907 70 1
7 9908 70 1.11803
8 9 70 1.11803
8 107 70 1.11803
8 108 70 1
8 9908 70 1
8 9909 70 1.11803
9 10 70 1.11803
9 108 70 1.11803
9 109 70 1
9 9909 70 1
9 9910 70 1.11803
10 11 70 1.11803
10 109 70 1.11803
10 110 70 1
10 9910 70 1
10 9911 70 1.11803
11 12 70 1.11803
11 110 70 1.11803
11 111 70 1
11 9911 70 1
11 9912 70 1.11803
12 13 70 1.11803
12 111 70 1.11803
12 112 70 1
12 9912 70 1
12 9913 70 1.11803
13 14 70 1.11803
13 112 70 1.11803
13 113 70 1
13 9913 70 1
13 9914 70 1.11803
14 15 70 1.11803
14 113 70 1.11803
14 114 70 1
14 9914 70 1
14 9915 70 1.11803
15 16 70 1.11803
15 114 70 1.11803
15 115 70 1
15 9915 70 1
15 9916 70 1.11803
16 17 70 1.11803
16 115 70 1.11803
16 116 70 1
16 9916 70 1
16 9917 70 1.11803
17 18 70 1.11803
17 116 70 1.11803
17 117 70 1
17 9917 70 1
17 9918 70 1.11803
18 19 70 1.11803
18 117 70 1.11803
18 118 70 1
18 9918 70 1
18 9919 70 1.11803
19 20 70 1.11803
19 118 70 1.11803
19 119 70 1
19 9919 70 1
19 9920 70 1.11803
20 21 70 1.11803
20 119 70 1.11803
20 120 70 1
20 9920 70 1
20 9921 70 1.11803
21 22 70 1.11803
21 120 70 1.11803
21 121 70 1
21 9921 70 1
21 9922 70 1.11803
22 23 70 1.11803
22 121 70 1.11803
22 122 70 1
22 9922 70 1
22 9923 70 1.11803
23 24 70 1.11803
23 122 70 1.11803
23 123 70 1
23 9923 70 1
23 9924 70 1.11803
24 25 70 1.11803
24 123 70 1.11803
24 124 70 1
24 9924 70 1
24 9925 70 1.11803
25 26 70 1.11803
25 124 70 1.11803
25 125 70 1
25 9925 70 1
25 9926 70 1.11803
26 27 70 1.11803
26 125 70 1.11803
26 126 70 1
26 9926 70 1
26 9927 70 1.11803
27 28 70 1.11803
27 126 70 1.11803
27 127 70 1
27 9927 70 1
27 9928 70 1.11803
28 29 70 1.11803
28 127 70 1.11803
28 128 70 1
28 9928 70 1
28 9929 70 1.11803
29 30 70 1.11803
29 128 70 1.11803
29 129 70 1
29 9929 70 1
29 9930 70 1.11803
30 31 70 1.11803
30 129 70 1.11803
30 130 70 1
30 9930 70 1
30 9931 70 1.11803
31 32 70 1.11803
31 130 70 1.11803
31 131 70 1
31 9931 70 1
31 9932 70 1.11803
32 33 70 1.11803
32 131 70 1.11803
32 132 70 1
32 9932 70 1
32 9933 70 1.11803
33 34 70 1.11803
33 132 70 1.11803
33 133 70 0.999998
33 9933 70 1
33 9934 70 1.11803
34 35 70 1.11803
34 133 70 1.11803
34 134 70 0.999998
34 9934 70 1
34 9935 70 1.11803
35 36 70 1.11803
35 134 70 1.11803
35 135 70 1
35 9935 70 0.999998
35 9936 70 1.11803
36 37 70 1.11803
36 135 70 1.11803
36 136 70 1
36 9936 70 0.999998
36 9937 70 1.11803
37 38 70 1.11803
37 136 70 1.11803
37 137 70 1
37 9937 70 1
37 9938 70 1.11803
38 39 70 1.11803
38 137 70 1.11803
38 138 70 1
38 9938 70 1
38 9939 70 1.11803
39 40 70 1.11803
39 138 70 1.11803
39 139 70 1
39 9939 70 1
39 9940 70 1.11803
40 41 70 1.11803
40 139 70 1.11803
40 140 70 1
40 9940 70 1
40 9941 70 1.11803
41 42 70 1.11803
41 140 70 1.11803
41 141 70 1
41 9941 70 1
41 9942 70 1.11803
42 43 70 1.11803
42 141 70 1.11803
42 142 70 1
42 9942 70 1
42 9943 70 1.11803
43 44 70 1.11803
43 142 70 1.11803
43 143 70 1
43 9943 70 1
43 9944 70 1.11803
44 45 70 1.11803
44 143 70 1.11803
44 144 70 1
44 9944 70 1
44 9945 70 1.11803
45 46 70 1.11803
45 144 70 1.11803
45 145 70 1
45 9945 70 1
45 9946 70 1.11803
46 47 70 1.11803
46 145 70 1.11803
46 146 70 1
46 9946 70 1
46 9947 70 1.11803
47 48 70 1.11803
47 146 70 1.11803
47 147 70 1
47 9947 70 1
47 9948 70 1.11803
48 49 70 1.11803
48 147 70 1.11803
48 148 70 1
48 9948 70 1
48 9949 70 1.11803
49 50 70 1.11803
49 148 70 1.11803
49 149 70 1
49 9949 70 1
49 9950 70 1.11803
50 51 70 1.11803
50 149 70 1.11803
50 150 70 1
50 9950 70 1
50 9951 70 1.11803
51 52 70 1.11803
51 150 70 1.11803
51 151 70 1
51 9951 70 1
51 9952 70 1.11803
52 53 70 1.11803
52 151 70 1.11803
52 152 70 1
52 9952 70 1
52 9953 70 1.11803
53 54 70 1.11803
53 152 70 1.11803
53 153 70 1
53 9953 70 1
53 9954 70 1.11803
54 55 70 1.11803
54 153 70 1.11803
